"","Dim 1","Dim 2","Dim 3","Dim 4","Dim 5","Dim 6"
"V3793_0",-0.0886373857888913,-0.110641270235608,0.00406059377582293,-0.0683283129354848,-0.00731788530762653,0.007264683732285
"V3793_1",1.29410583251781,1.61536254543987,-0.0592846691270146,0.997593368858077,0.106841125491348,-0.106064382491361
"V3794_0",-0.0921032821294898,-0.230639517443188,0.112445630991995,-0.0311011581001008,0.112014571417595,0.145950493453969
"V3794_1",0.421043575449096,1.05435207974029,-0.51403717024912,0.142176722743318,-0.512066612194719,-0.667202255789574
"V3795_0",-0.198957895054498,-0.0925010262137656,0.00247203031433893,-0.0272119949965011,-0.042250187580614,0.0350501453122555
"V3795_1",2.01800150698134,0.938224694453908,-0.0250734503311521,0.276007377821654,0.428537616889085,-0.355508616738592
"V3796_0",-0.159943033634061,-0.0883696026198441,-0.00565826726795846,-0.00694380435953084,-0.013240934597124,0.0227869063109909
"V3796_1",2.33516829105729,1.29019619824972,0.0826107021121937,0.10137954364915,0.193317645118009,-0.332688832140467
"V3797_0",-0.505486194869344,-0.0596295402215236,0.0211730173187175,-0.0411944351368962,0.0423161836605944,-0.0585327221488277
"V3797_1",1.20877133555713,0.1425923787906,-0.0506311283708462,0.0985084318490996,-0.101190873970987,0.139969552964588
"V3798_0",-0.193005282600198,-0.0691552654382406,-0.0200627336882908,0.0413264187892135,0.0326823528705106,-0.019432040552703
"V3798_1",1.68879622275173,0.605108572584606,0.175548919772544,-0.361606164405619,-0.285970587616968,0.170030354836152
"V3799_0",-0.347724230700534,-0.113127736310756,0.0314023030893726,-0.102468407508366,-0.0145117823291486,0.0052728355233203
"V3799_1",1.58959648320244,0.517155365992028,-0.143553385551417,0.468427005752531,0.0663395763618222,-0.0241043909637499
"V3800_0",-0.446106383678968,-0.0653680288665308,-0.003965245985437,-0.0154619453942865,0.115299814346522,-0.0634001041421113
"V3800_1",1.29370851266901,0.189567283712939,0.0114992133577672,0.0448396416434307,-0.334369461604915,0.183860302012123
"V3801_0",-0.443152385333586,-0.0829808125065297,0.00184518996973711,-0.0407498680231403,0.112914362601419,-0.0613180445486042
"V3801_1",1.37610477550955,0.257677259888697,-0.00572980043234156,0.12653906386133,-0.350628810183352,0.190408664650929
"V3802_0",-0.494162918448193,-0.0277663426878371,0.0130288630863786,-0.0524915188746363,0.177329989596009,-0.106223357852896
"V3802_1",1.18169393541959,0.0663977759926536,-0.0311559769456881,0.125523197308913,-0.424049975120892,0.254012377474317
"V3803_0",-0.3249284624269,-0.0488344742904662,0.00560079352899847,-0.0240446121398533,0.173743405512938,-0.106255144218502
"V3803_1",1.36469954219298,0.205104792019958,-0.0235233328217936,0.100987370987384,-0.72972230315434,0.446271605717708
"V3804_0",-0.433060612145031,-0.0333436452169207,0.0466743522962966,-0.136724452575916,0.151468394701546,-0.0955348108206163
"V3804_1",1.25587577522059,0.0966965711290699,-0.13535562165926,0.396500912470157,-0.439258344634484,0.277050951379787
"V3805_0",-0.369456319075738,-0.0756684808018733,0.0175546881809358,-0.0416186243172757,-0.0117465900922239,-0.0148512013542372
"V3805_1",1.32569620374235,0.271516313465546,-0.0629903517080636,0.149337416667872,0.0421495291544503,0.0532896048593216
"V3806_0",-0.420264360098101,-0.0791146475169784,0.0145825857446655,-0.0792429844235974,0.142366516872941,-0.0701604278344657
"V3806_1",1.400881200327,0.263715491723261,-0.0486086191488849,0.264143281411991,-0.474555056243135,0.233868092781552
"V3807_0",-0.490996459262666,-0.0694193506943963,0.0205135461756269,-0.046150577448455,0.0582002662293427,-0.067014342629451
"V3807_1",1.24980916903224,0.176703801767554,-0.0522162993561411,0.117474197141522,-0.148146132220145,0.170581963056784
"V3808_0",-0.185365049599259,-0.0681035088875732,0.0425930632758442,-0.148206921255282,-0.0241929353184132,0.0348931418014029
"V3808_1",1.88013121736391,0.690764161573957,-0.432015356083563,1.503241629875,0.245385486801048,-0.353916152557086
"V3809_0",-0.296806077559273,-0.125081891799789,0.0432473934370742,-0.123282757463262,-0.117515017802318,0.0643862944705826
"V3809_1",1.80781883604284,0.761862431871441,-0.263415941843997,0.750904068185325,0.715773290250484,-0.392171066320821
"V3810_0",-0.293042465114874,-0.11950835590642,0.046231664732251,-0.133325128953497,-0.0881993627970335,0.0489862731001043
"V3810_1",1.7848950147906,0.727914531430011,-0.281592867005529,0.81207123998948,0.537214300672841,-0.298370936155181
"V3811_0",-0.305151184486276,-0.115213753893389,0.0491273791597172,-0.136801068888139,-0.116469741536158,0.0647016300497212
"V3811_1",1.67833151467452,0.633675646413639,-0.270200585378445,0.752405878884764,0.64058357844887,-0.355858965273466
"V3812_0",-0.211137493714645,-0.109572372158373,0.0355615520169952,-0.0984915512028661,-0.0794314298743719,0.0400661474541708
"V3812_1",2.14153743624855,1.11137691760636,-0.360695741886666,0.998985733629071,0.80566164586863,-0.406385209892304
"V3813_0",-0.311728357125718,-0.103890095795774,0.0527848367114112,-0.142465560768748,-0.11599433821332,0.0650532466148966
"V3813_1",1.55864178562859,0.519450478978872,-0.263924183557056,0.712327803843742,0.579971691066598,-0.325266233074483
"V3814_0",-0.225862601860602,-0.110941047592155,0.026830970862644,-0.072159987155407,-0.122452263013341,0.0603935229000634
"V3814_1",1.97629776628027,0.970734166431358,-0.234770995048135,0.631399887609811,1.07145730136673,-0.528443325375554
"V3815_0",-0.36062609310091,-0.116263237887852,0.0360958480215651,-0.0937155888693099,-0.129194475727062,0.0642980879617165
"V3815_1",1.51462959102382,0.48830559912898,-0.151602561690573,0.393605473251101,0.542616798053662,-0.27005196943921
"V3816_0",-0.271242997717887,-0.119246334642161,0.0384420848881641,-0.109030416881842,-0.104178082526652,0.0553271544175125
"V3816_1",1.84445238448163,0.810875075566698,-0.261406177239516,0.741406834796526,0.708410961181237,-0.376224650039085
"V3817_0",-0.198912794014189,-0.0820600100711911,0.0434420317867403,-0.113907986318346,-0.0900955296280219,0.0455647976771927
"V3817_1",1.74048694762415,0.718025088122923,-0.380117778133977,0.99669488028553,0.788335884245192,-0.398691979675436
"V3818_0",-0.309333309109467,-0.145039183885747,0.0161723172469746,-0.0478761485023413,-0.142734244689463,0.0711490797532379
"V3818_1",1.88412106457584,0.883420483667733,-0.0985041141406634,0.291609268150624,0.869381308563095,-0.433362576678813
"V3819_0",-0.0769571925735724,0.0101662526228313,0.0185576997356671,-0.0543871794973662,0.0891007327190608,-0.0537353749789846
"V3819_1",1.12357501157416,-0.148427288293337,-0.27094241614074,0.794052820661546,-1.30087069769829,0.784536474693176
"V3820_0",-0.160873256204523,0.0118694762608636,0.020924617964274,-0.0744974322346783,0.135975531132357,-0.070825646439594
"V3820_1",1.09393814219075,-0.0807124385738727,-0.142287402157063,0.506582539195812,-0.924633611700024,0.481614395789239
"V3821_0",-0.42228189011469,-0.0505280494973822,0.0496458037032502,-0.154390789727305,0.119343997785462,-0.0680890780124989
"V3821_1",1.3112963956193,0.156902890544502,-0.154163285183777,0.479424031258474,-0.370594519439067,0.211434505407233
"V3822_0",-0.406553210198581,-0.09863285032399,0.0505015135719708,-0.134178535445929,0.000313949033693601,-0.0254945927136707
"V3822_1",1.45880857777138,0.353917874691964,-0.181211313405307,0.481464156600098,-0.00112652300325349,0.0914805973843479
"V3823_0",-0.304768608386992,-0.0763309375257107,0.0492042094800453,-0.163764056616212,0.0141488291720041,0.0153894151451684
"V3823_1",1.52384304193496,0.381654687628553,-0.246021047400226,0.818820283081059,-0.0707441458600204,-0.076947075725842
"V3824_0",-0.351792677442335,-0.104237038940978,0.0251417412067969,-0.102141862956861,0.021282538451886,0.00265929941685311
"V3824_1",1.60819509687925,0.4765121780159,-0.114933674088214,0.466934230659934,-0.0972916043514788,-0.0121567973341854
"V3825_0",-0.351098226172924,-0.106062053961328,0.0273330325574275,-0.106892055572689,-0.00902348512924435,0.0220585029440627
"V3825_1",1.6050204625048,0.484855103823214,-0.124951005976811,0.488649396903723,0.0412502177336883,-0.100838870601429
"V3826_0",-0.142795821432308,-0.0228508959044634,0.0130680510989724,-0.0480390620984331,0.0806609993047971,-0.0471827001475847
"V3826_1",1.44835761738484,0.231773372745272,-0.132547375432434,0.487253344141251,-0.818132992948657,0.478567387211217
"V3827_0",-0.462797285415331,-0.0448101469754325,0.0281709588664987,-0.105667502347062,0.167812138973722,-0.091424437401751
"V3827_1",1.25616406041304,0.121627541790459,-0.0764640312090678,0.286811792084881,-0.455490091500102,0.248152044376181
"V3828_0",-0.503331283638725,-0.0561711188192484,0.0242457923461479,-0.0516298103099799,0.0589052108378115,-0.0679412109707025
"V3828_1",1.20361828696217,0.134322240654724,-0.0579790686538319,0.123462589871691,-0.140860286786071,0.16246811319081
"V3829_0",-0.257457244220843,-0.100899678744207,0.0617073527468656,-0.172626900743097,-0.0907532459133597,0.0516894841626174
"V3829_1",1.75070926070173,0.686117815460611,-0.419609998678686,1.17386292505306,0.617122072210846,-0.351488492305798
"V3830_0",-0.403367454678133,-0.0855990686245752,0.0467230954619953,-0.112424125198836,-0.0708220699756788,0.0178264902112673
"V3830_1",1.34455818226045,0.285330228748583,-0.155743651539984,0.374747083996121,0.236073566585596,-0.059421634037558
"V3831_0",-0.328970463116137,-0.110958139660359,0.0542098993254001,-0.151825850350219,-0.0692899674029935,0.0304327863078255
"V3831_1",1.64485231558068,0.554790698301795,-0.271049496627,0.759129251751095,0.346449837014968,-0.152163931539127
"V3832_0",-0.281069570100547,-0.136155651591534,-0.00321937339387663,-0.0298770524532152,-0.0025712748034943,0.0218041367014974
"V3832_1",2.1548667041042,1.0438599955351,0.0246818626863876,0.229057402141316,0.0197131068267895,-0.167165048044813
"V3833_0",-0.426300979063567,-0.0783654347350906,0.0583500232461589,-0.145107914669846,-0.0411280391173892,-0.00109024342068999
"V3833_1",1.32377672446055,0.243345297335281,-0.181192177448599,0.450598261343208,0.127713384627682,0.00338549272740575
"V3834_0",-0.263631200944831,-0.12876999636651,0.0328873928715622,-0.0963064137882126,-0.10537120091567,0.0551568209657723
"V3834_1",2.02117254057704,0.987236638809907,-0.252136678681977,0.738349172376296,0.807845873686806,-0.422868960737587
"V3835_0",-0.193320730504672,-0.0982915294714232,0.0250332640506772,-0.0995713293799056,-0.0253661575616717,0.0373801334709254
"V3835_1",2.31984876605606,1.17949835365708,-0.300399168608126,1.19485595255887,0.304393890740061,-0.448561601651105
"V3836_0",-0.299336518178395,-0.108421338113512,0.0497898317994123,-0.138851129442966,-0.0873028234830391,0.0490944506726314
"V3836_1",1.64635084998117,0.596317359624317,-0.273844074896768,0.763681211936313,0.480165529156715,-0.270019478699472
"V3837_0",-0.38886891810362,-0.0757677253979004,0.0346002647338651,-0.117660924368531,0.042477631967295,-0.0140570517217592
"V3837_1",1.39535317672475,0.27187242642776,-0.124153891103869,0.422195081557671,-0.152419738235588,0.0504400091192535
"V3838_0",-0.244335509655282,-0.0904653880262545,0.049599790269512,-0.169491173133059,-0.00999676701634738,0.0303086449736973
"V3838_1",1.87323890735716,0.693567974867951,-0.380265058732925,1.29943232735346,0.076641880458663,-0.232366278131679
"V3839_0",-0.197463429414738,-0.0170359773499843,0.0517299958522308,-0.152396617779265,0.0990468213457628,-0.0556601772310258
"V3839_1",1.34275132002022,0.115844645979893,-0.35176397179517,1.036297000899,-0.673518385151187,0.378489205170976
"V3840_0",-0.277783243568216,-0.0554920428474329,0.0520582469722185,-0.166314600727715,0.11834257087412,-0.0583075097898545
"V3840_1",1.52780783962519,0.305206235660881,-0.286320358347202,0.914730304002434,-0.650884139807659,0.3206913038442
"V3841_0",-0.343729122657871,-0.0635549239919624,0.0600171749329835,-0.193639208270489,0.084854093125586,-0.0320832291025908
"V3841_1",1.44366231516306,0.266930680766242,-0.252072134718531,0.813284674736052,-0.356387191127461,0.134749562230881
"V3842_0",-0.314833927284775,-0.0849523673692649,0.0576489450205189,-0.151986966716958,-0.0798761471157961,0.0417482090263741
"V3842_1",1.43924081044469,0.388353679402353,-0.263538034379515,0.694797562134664,0.365148101100782,-0.190848955549139
"V3843_0",-0.2966558409483,-0.107379621875381,0.0478772364884532,-0.132431413968862,-0.0950478419642893,0.0528256231036163
"V3843_1",1.63160712521565,0.590587920314597,-0.263324800686493,0.72837277682874,0.522763130803591,-0.29054092706989
"V3844_0",-0.353079356691872,-0.127747429955828,0.0325848603696595,-0.08863579992836,-0.129478483255087,0.0639472827328353
"V3844_1",1.61407705916285,0.583988251226644,-0.148959361689872,0.405192228243932,0.591901637737542,-0.292330435350104
"V3845_0",-0.284998149751083,-0.129168218225769,0.0404807334235802,-0.120056732989789,-0.0896450082172078,0.0489066829993298
"V3845_1",1.93798741830736,0.878343883935232,-0.275268987280345,0.816385784330568,0.609586055877013,-0.332565444395442
"V3846_0",-0.347878317779014,-0.104628121062797,0.0221124316428401,-0.0875261096202819,-0.0287405827434742,0.0290203294403995
"V3846_1",1.59030088127549,0.478299982001357,-0.101085401795841,0.400119358264146,0.131385521113024,-0.132664363156112
"V3847_0",-0.369260020631769,-0.022262273210765,0.0722309926076695,-0.21365971136083,0.117912634379815,-0.0554565477024584
"V3847_1",1.23086673543923,0.0742075773692164,-0.240769975358899,0.712199037869433,-0.393042114599383,0.184855159008195
"V3848_0",-0.284241956326672,-0.0844131304408879,0.0385937429952357,-0.134259674793254,-0.0240189829480887,0.0430979386585357
"V3848_1",1.5633307597967,0.464272217424883,-0.212265586473797,0.738428211362895,0.132104406214487,-0.237038662621946
"V3849_0",-0.300789511129649,-0.0419592495788252,0.0383284459365887,-0.123335199618142,0.164842883084776,-0.0827248041960809
"V3849_1",1.37503776516411,0.191813712360344,-0.175215752852977,0.563818055397222,-0.753567465530404,0.378170533467798
"V3850_0",-0.362170938567645,-0.0202565555397678,0.0691671963306831,-0.203584340063843,0.101578595141813,-0.0417042911567086
"V3850_1",1.20723646189215,0.0675218517992259,-0.230557321102277,0.678614466879478,-0.338595317139375,0.139014303855695
"V3851_0",-0.284241956326672,-0.0844131304408879,0.0385937429952357,-0.134259674793254,-0.0240189829480887,0.0430979386585357
"V3851_1",1.5633307597967,0.464272217424883,-0.212265586473797,0.738428211362895,0.132104406214487,-0.237038662621946
"V3852_0",-0.358451000106726,-0.051308176860006,0.0664789217145221,-0.207982656036542,0.118673697659878,-0.0569082013686451
"V3852_1",1.38899762541356,0.198819185332523,-0.257605821643773,0.805932792141601,-0.459860578432028,0.2205192803035
"V3853_0",-0.358451000106726,-0.051308176860006,0.0664789217145221,-0.207982656036542,0.118673697659878,-0.0569082013686451
"V3853_1",1.38899762541356,0.198819185332523,-0.257605821643773,0.805932792141601,-0.459860578432028,0.2205192803035
"V3854_0",-0.287019723119793,-0.0234912159333768,0.0689135612825087,-0.206284951907378,0.143983338891958,-0.0701681864592941
"V3854_1",1.31209016283334,0.107388415695437,-0.315033423005754,0.943016923005156,-0.658209549220379,0.320768852385345
"V3855_0",-0.332554514071346,-0.0290010964616422,0.0564596263557243,-0.171415842173827,0.155228517117955,-0.07686153406547
"V3855_1",1.28864874202647,0.112379248788863,-0.218781052128432,0.664236388423581,-0.601510503832074,0.297838444503696
"V3856_0",-0.154290815560935,-0.0489910448479478,0.0216423294844173,-0.0782462314597863,0.104816067049668,-0.0505135612366227
"V3856_1",1.85148978673122,0.587892538175373,-0.259707953813008,0.938954777517435,-1.25779280459602,0.606162734839472
"V3857_0",-0.107754619260315,-0.00698829432470298,0.00745513167047676,-0.0252337494233414,0.0614706305956666,-0.0406700799182273
"V3857_1",1.29305543112378,0.0838595318964359,-0.0894615800457212,0.302804993080097,-0.737647567147998,0.488040959018728
"V3858_0",-0.365835633016867,-0.0509122785617801,0.0303289027461304,-0.111434164761986,0.100209526761558,-0.0488324173271411
"V3858_1",1.31270433023699,0.182685234839329,-0.108827239265527,0.399852002969479,-0.359575360732649,0.17522220335033
"V3859_0",-0.410302806550486,-0.0695455980489419,0.0461498591229225,-0.148986294609526,0.0494757040997929,-0.0201782939378124
"V3859_1",1.36767602183495,0.231818660163139,-0.153832863743075,0.496620982031753,-0.164919013665976,0.0672609797927081
"V3860_0",-0.30310231599485,-0.0959354386697974,0.051515461075974,-0.138028680389175,-0.0942428709557296,0.0529945318696209
"V3860_1",1.51551157997425,0.479677193348987,-0.25757730537987,0.690143401945873,0.471214354778648,-0.264972659348104
"V3861_0",-0.312486179749951,-0.0818932882829394,0.0478596778826999,-0.164033605800305,0.0330493184496729,0.00468157699709685
"V3861_1",1.56243089874975,0.409466441414697,-0.2392983894135,0.820168029001524,-0.165246592248365,-0.0234078849854843
"V3862_0",0.00966239338907205,-0.0673818427710852,0.0687028560222376,0.0205865731092117,-0.00316628152886299,0.0104758890014018
"V3862_1",-0.115948720668864,0.808582113253022,-0.824434272266851,-0.247038877310541,0.0379953783463558,-0.125710668016822
"V3863_0",0.0443397941367936,-0.16853985266227,0.176818322293722,0.0416152208431528,0.0556564297848614,0.107694016847785
"V3863_1",-0.243868867752365,0.926969189642482,-0.972500772615472,-0.228883714637341,-0.306110363816737,-0.59231709266282
"V3864_0",0.0478693921469185,-0.163819768128562,0.0218562934193734,-0.00854381061446954,0.0282787660715171,-0.00552028335493369
"V3864_1",-0.574432705763022,1.96583721754274,-0.262275521032481,0.102525727373634,-0.339345192858206,0.0662434002592045
"V3865_0",0.0717677948801681,-0.255837167411737,0.177535720147044,0.0458265723651707,0.0245955487201645,0.0555609053239273
"V3865_1",-0.358838974400841,1.27918583705869,-0.887678600735222,-0.229132861825854,-0.122977743600823,-0.277804526619636
"V3866_0",0.0775414009961795,-0.0813830410198414,0.139124548882625,0.047663385958982,-0.0177921173442049,-0.00901903374981967
"V3866_1",-0.930496811954155,0.976596492238097,-1.6694945865915,-0.571960631507784,0.213505408130459,0.108228404997836
"V3867_0",-0.0159442895673661,-0.123882896521343,0.115606620239398,0.0431898437937025,-0.00104731673206926,0.0378171931772179
"V3867_1",0.139512533714454,1.08397534456175,-1.01155792709473,-0.377911133194898,0.00916402140560602,-0.330900440300657
"V3868_0",0.0669836408225692,-0.0742390811603463,0.0578256758868987,0.0119914059892218,0.0200289471580279,0.0225627584814296
"V3868_1",-0.977961156009509,1.08389058494106,-0.844254867948723,-0.175074527442638,-0.292422628507207,-0.329416273828873
"V3869_0",0.0847323712347699,-0.176924549084659,0.117226434765681,0.0326406561475517,0.059178397190866,0.122388657728499
"V3869_1",-0.576180124396436,1.20308693377568,-0.797139756406628,-0.221956461803351,-0.402413100897889,-0.832242872553793
"V3870_0",0.0596250306061739,-0.245136387737921,0.164120485884245,0.0422854939436465,0.0374848850143502,0.0864998005641534
"V3870_1",-0.327937668333956,1.34825013255856,-0.902662672363347,-0.232570216690056,-0.206166867578926,-0.475748903102844
"V3871_0",0.0443756447759289,-0.227719849111544,0.141563935771678,0.0348379914197947,0.0183954504242843,0.0636647155021041
"V3871_1",-0.270288018180657,1.38702089913395,-0.862253063336581,-0.21219503864784,-0.112045016220641,-0.387775994421907
"V3872_0",-0.00566136920165623,-0.0476309067016988,0.0489431928064253,0.0148132856634102,-0.000702222055672074,0.0276569932674651
"V3872_1",0.0826559903441808,0.695411237844803,-0.714570614973809,-0.216273970685789,0.0102524420128124,-0.403792101704991
"V3873_0",0.072385710987398,-0.0905184718390866,0.0420288580402744,0.00156345944557139,0.0489568262329293,0.0898203287718904
"V3873_1",-1.05683138041601,1.32156968885067,-0.613621327388006,-0.0228265079053419,-0.714769663000767,-1.3113768000696
"V3874_0",-0.245098654137414,-0.0892605950935104,-0.03309668516119,0.0608738265694195,0.056668015530722,-0.0182186039876105
"V3874_1",1.66667084813442,0.606972046635871,0.225057459096092,-0.413942020672053,-0.38534250560891,0.123886507115751
"V3875_0",-0.197113973772587,-0.0585105682308213,-0.0265066621613227,0.0527026207214371,0.0855286017414249,-0.0387835948302284
"V3875_1",1.5112071322565,0.448581023102963,0.203217743236807,-0.404053425531018,-0.655719280017591,0.297340893698418
"V3876_0",-0.160633031460856,-0.0689977365266029,-0.0103981956983303,0.0147492703610952,0.0435159971232071,-0.0181031379328199
"V3876_1",1.92759637753027,0.827972838319235,0.124778348379964,-0.176991244333142,-0.522191965478485,0.217237655193839
"V3877_0",-0.157108571433252,-0.0417884304301855,0.0174500618823208,-0.0586992041076539,0.06673459020279,-0.0268613302075369
"V3877_1",1.59352979596584,0.423854080077596,-0.176993484806396,0.595377641663347,-0.676879414914014,0.27245063496216
"V3878_0",-0.236841267943263,-0.118457739285307,0.0157135404885774,-0.0458176636262338,-0.0297712564725999,0.0133780795331636
"V3878_1",2.07236109450355,1.03650521874644,-0.137493479275052,0.400904556729546,0.260498494135249,-0.117058195915182
"V3879_0",-0.380441438372004,-0.053275849847178,0.0313203323992605,-0.102639517625095,0.164241205805875,-0.0985418055003195
"V3879_1",1.36511339651131,0.191166284745756,-0.112384722138523,0.368294739713576,-0.589336091421083,0.353591184442323
"V3880_0",-0.272254931664587,-0.0877286029512573,0.00572693868292394,-0.0372825446733191,0.0179175578701207,-0.00335348571524779
"V3880_1",1.65828003832066,0.534346945248567,-0.0348822628869004,0.227084590282944,-0.109134216118008,0.0204257766292369
"V3881_0",-0.33578637286663,-0.102980255726946,0.0145611720305736,-0.0725969459388657,0.08515814925289,-0.0401633610923928
"V3881_1",1.67893186433315,0.514901278634732,-0.0728058601528681,0.362984729694329,-0.42579074626445,0.200816805461964
"V3882_0",-0.348157861392612,-0.0943637197051207,0.0169507421221217,-0.074013174088172,0.083038305029078,-0.0430441933730226
"V3882_1",1.59157879493765,0.431377004366266,-0.0774891068439849,0.338345938688786,-0.379603680132928,0.196773455419532
"V3883_0",-0.403760055880646,-0.0819419542930114,0.0394370857933729,-0.133631100647534,0.0631195750264823,-0.0334040700743962
"V3883_1",1.44878608286585,0.294027012463159,-0.141509543140926,0.479499831735269,-0.226487886859731,0.119861663208127
"V3884_0",-0.288772808798615,-0.0985427204301107,-0.0566996948886411,0.128814557461766,0.0924655232465741,-0.0462750994903643
"V3884_1",1.58825044839238,0.54198496236561,0.311848321887526,-0.708480066039714,-0.508560377856158,0.254513047197003
"V3885_0",-0.344196592436674,-0.0597827988989273,-0.0422793789844899,0.0972513719823091,0.191617305325446,-0.115906994873671
"V3885_1",1.33376179569211,0.231658345733343,0.163832593564899,-0.376849066431448,-0.742517058136103,0.449139605135473
"V3886_0",-0.228689889648119,-0.0826912917819408,0.0121366973135607,-0.0523080337309788,-0.0238357177626766,0.0247543643544457
"V3886_1",1.75328915396891,0.633966570328213,-0.0930480127372985,0.40102825860417,0.182740502847188,-0.18978346005075
"V3887_0",-0.134024678420359,-0.0572789836943098,0.0191912418504139,-0.0661317889954752,-0.0136623873623479,0.0219184594402938
"V3887_1",1.95676030493723,0.836273161936922,-0.280192131016043,0.965524119333938,0.19947085549028,-0.320009507828289
"V3888_0",-0.229482861564487,-0.110560686545216,0.0481115508266262,-0.135014116600472,-0.107606803969835,0.057694646742704
"V3888_1",2.00797503868927,0.967406007270642,-0.420976069732979,1.18137352025413,0.941559534736058,-0.50482815899866
"V3889_0",-0.306865370193765,-0.107169846034759,0.00241122352463913,-0.0323624996280867,-0.000155420233775483,0.0113229753947305
"V3889_1",1.68775953606571,0.589434153191177,-0.0132617293855153,0.177993747954477,0.00085481128576494,-0.062276364671018
"V3890_0",-0.289145979026996,-0.105257163381113,0.0338783851823747,-0.124277122662053,-0.0510097991808702,0.0531802867139231
"V3890_1",1.76116187225534,0.641111813321328,-0.206350164292646,0.756960656214321,0.310696049556209,-0.323916291802986
"V3891_0",-0.128828337225436,-0.0448857404672234,0.00793096399759186,-0.040305452205387,0.0802270170402178,-0.0363568138573052
"V3891_1",1.88089372349137,0.655331810821462,-0.115792074364841,0.588459602198651,-1.17131444878718,0.530809482316656
"V3892_0",-0.365807155608823,-0.0839306627738703,0.0243444681663101,-0.0938328824003554,0.137485531944135,-0.0785194543953725
"V3892_1",1.53639005355706,0.352508783650255,-0.102246766298503,0.394098106081493,-0.577439234165368,0.329781708460565
"V3893_0",-0.240012343289315,-0.0127469828913803,0.0497303172678615,-0.143800502292192,0.103505282789239,-0.0415565035874862
"V3893_1",1.20006171644657,0.0637349144569019,-0.248651586339307,0.719002511460961,-0.517526413946196,0.207782517937431
"V3894_0",-0.225159861117826,-0.0973287779292464,0.0103186330985697,-0.0593199690052095,0.0273683353560991,0.0105652080247788
"V3894_1",1.97014878478098,0.851626806880906,-0.0902880396124846,0.519049728795583,-0.239472934365867,-0.092445570216815
"V3895_0",-0.143250969768957,-0.0431895697297253,0.0148536386253068,-0.0523642637234659,0.0809869255660334,-0.0376795298614218
"V3895_1",1.71901163722748,0.518274836756704,-0.178243663503681,0.62837116468159,-0.971843106792401,0.452154358337062
"V3896_0",-0.201100970993375,-0.0498681940982228,0.0259275382828808,-0.0881669989068539,0.100820125728354,-0.0377670336179732
"V3896_1",1.5417741109492,0.382322821419708,-0.198777793502086,0.675946991619213,-0.772954297250715,0.289547257737795
"V3897_0",-0.130679690066955,-0.0542335500153789,0.0065185976420542,-0.03045766922089,0.0301147983104776,-0.00255684113240998
"V3897_1",1.90792347497755,0.791809830224531,-0.0951715255739911,0.444681970624995,-0.439676055332973,0.0373298805331857
"V3898_0",-0.205828762735595,-0.0467105660651302,0.023682826132799,-0.0801460783277954,0.143454911439151,-0.0744241773244914
"V3898_1",1.57802051430622,0.358114339832665,-0.181568333684792,0.614453267179765,-1.09982098770016,0.570585359487768
"V3899_0",-0.184635344052384,-0.0700931642116071,0.0190194301449061,-0.0751558957120023,0.0658334947722336,-0.0153315712917738
"V3899_1",1.8727299182456,0.710944951289158,-0.192911362898333,0.762295513650309,-0.667739732689798,0.155505937387991
"V3900_0",-0.178543589556893,-0.0799026896200874,0.0139659427226523,-0.0634325388746329,0.0623288177424958,-0.0145134363259514
"V3900_1",2.14252307468271,0.958832275441048,-0.167591312671828,0.761190466495595,-0.747945812909951,0.174161235911418
"V3901_0",-0.25004524097673,-0.110689234032294,0.0558154829352101,-0.158981209477566,-0.0921409271518456,0.0515718705696438
"V3901_1",1.91701351415493,0.848617460914254,-0.427918702503277,1.218855939328,0.706413774830816,-0.395384341033935
"V3902_0",-0.368524081307953,-0.0411978551280759,0.0701533927497146,-0.213564300365426,0.105793242980754,-0.0500954178942687
"V3902_1",1.32235111528148,0.147827597812508,-0.251726879866623,0.766318960134764,-0.379611048342705,0.179754146561788
"V3903_0",-0.280813862353271,-0.0968846479261728,0.0370867308434099,-0.135126102302898,-0.0182306360049553,0.0394037779750995
"V3903_1",1.71041170706083,0.590115582823052,-0.225891906046224,0.823040804935831,0.111041146575637,-0.240004829484697
"V3904_0",-0.244270346521501,-0.115089040583881,-0.0631585670330811,0.16367407984095,-0.0473538200412062,0.0169356075716455
"V3904_1",1.6610383563462,0.782605475970391,0.429478255824951,-1.11298374291846,0.322005976280202,-0.115162131487189
"V3905_0",-0.223493655733069,-0.114894864777402,-0.069249888737901,0.183312358276864,-0.0636929285103355,0.0236490944573298
"V3905_1",1.7134513606202,0.880860629960083,0.530915813657241,-1.40539474678929,0.488312451912572,-0.181309724172862
"V3906_0",-0.206848297478242,-0.103760125217179,-0.079708003645256,0.182275405857788,0.00208173814764889,0.0147372413927679
"V3906_1",1.80992260293462,0.907901095650315,0.69744503189599,-1.59490980125565,-0.0182152087919278,-0.128950862186719
"V3907_0",-0.223493655733069,-0.114894864777402,-0.069249888737901,0.183312358276864,-0.0636929285103355,0.0236490944573298
"V3907_1",1.7134513606202,0.880860629960083,0.530915813657241,-1.40539474678929,0.488312451912572,-0.181309724172862
"V3908_0",-0.244270346521501,-0.115089040583881,-0.0631585670330811,0.16367407984095,-0.0473538200412062,0.0169356075716455
"V3908_1",1.6610383563462,0.782605475970391,0.429478255824951,-1.11298374291846,0.322005976280202,-0.115162131487189
